entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
915,139990,112,0,416,98,1581339120.0,1581341460.0,20200210 07:52,20200210 08:31,7
916,140098,128,418,51879,89,1581329820.0,1581332460.0,20200210 05:17,20200210 06:01,PO
917,139441,117,934,35346,42,1581337440.0,1581338700.0,20200210 07:24,20200210 07:45,28
918,139348,505,404,9468,33,1581356700.0,1581357660.0,20200210 12:45,20200210 13:01,21
919,138818,141,108,9544,20,1581358380.0,1581358920.0,20200210 13:13,20200210 13:22,14
920,140951,101,689,88515,155,1581374460.0,1581379140.0,20200210 17:41,20200210 18:59,3
921,139172,504,113,53052,75,1581366900.0,1581369120.0,20200210 15:35,20200210 16:12,16
922,138811,143,0,9600,28,1581375540.0,1581376380.0,20200210 17:59,20200210 18:13,14
923,139177,132,0,52932,83,1581368760.0,1581371280.0,20200210 16:06,20200210 16:48,16
924,139733,126,377,416,146,1581379200.0,1581382980.0,20200210 19:00,20200210 20:03,PI
925,139728,139,0,72802,138,1581380100.0,1581384240.0,20200210 19:15,20200210 20:24,4
926,138739,140,535,34781,61,1581346200.0,1581348060.0,20200210 09:50,20200210 10:21,13
927,140475,703,70,8262,34,1581382980.0,1581383940.0,20200210 20:03,20200210 20:19,33
928,138827,141,0,9531,27,1581364140.0,1581364920.0,20200210 14:49,20200210 15:02,14
929,140407,718,0,8170,33,1581345060.0,1581346020.0,20200210 09:31,20200210 09:47,33
930,139649,126,0,73585,118,1581336600.0,1581340140.0,20200210 07:10,20200210 08:09,4
931,138403,506,0,416,297,1581355740.0,1581364740.0,20200210 12:29,20200210 14:59,1
932,138959,141,117,7033,13,1581366300.0,1581366660.0,20200210 15:25,20200210 15:31,14
933,140353,730,1239,8053,24,1581366780.0,1581367500.0,20200210 15:33,20200210 15:45,33
934,139559,727,39,39,24,1581357480.0,1581358200.0,20200210 12:58,20200210 13:10,34
935,139660,118,418,87780,155,1581363000.0,1581367680.0,20200210 14:30,20200210 15:48,PO
936,139326,150,501,13766,43,1581368100.0,1581369420.0,20200210 15:55,20200210 16:17,21
937,139549,727,132,4988,25,1581346920.0,1581347700.0,20200210 10:02,20200210 10:15,34
938,139534,727,0,5175,23,1581374340.0,1581375000.0,20200210 17:39,20200210 17:50,34
939,140358,730,439,9032,22,1581381600.0,1581382200.0,20200210 19:40,20200210 19:50,33
940,138917,142,322,7043,10,1581344760.0,1581345000.0,20200210 09:26,20200210 09:30,14
941,139317,503,654,13726,49,1581348960.0,1581350400.0,20200210 10:36,20200210 11:00,21
942,139659,148,42,73585,123,1581355020.0,1581358740.0,20200210 12:17,20200210 13:19,4
943,138394,125,0,40588,68,1581350880.0,1581352920.0,20200210 11:08,20200210 11:42,1
944,138720,140,221,32807,45,1581333120.0,1581334440.0,20200210 06:12,20200210 06:34,13
945,139519,727,5193,4177,6,1581358260.0,1581358380.0,20200210 13:11,20200210 13:13,34
946,139526,727,0,5203,23,1581365640.0,1581366300.0,20200210 15:14,20200210 15:25,34
947,140013,138,205,11830,16,1581338460.0,1581338940.0,20200210 07:41,20200210 07:49,8
948,139429,106,91,35127,43,1581374880.0,1581376200.0,20200210 17:48,20200210 18:10,28
