entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
912,140220,718,98,9035,25,1582804680.0,1582805460.0,20200227 06:58,20200227 07:11,33
913,139726,134,62437,416,99,1582848000.0,1582850340.0,20200227 19:00,20200227 19:39,4
914,138646,138,1137,37404,58,1582824720.0,1582826460.0,20200227 12:32,20200227 13:01,10G
915,139522,726,691,5203,11,1582830420.0,1582830720.0,20200227 14:07,20200227 14:12,34
916,140391,718,0,8262,32,1582821660.0,1582822620.0,20200227 11:41,20200227 11:57,33
917,138757,142,61,9662,20,1582811580.0,1582812180.0,20200227 08:53,20200227 09:03,14
918,138859,141,58,9662,23,1582848840.0,1582849500.0,20200227 19:14,20200227 19:25,14
919,139133,137,1091,49600,77,1582853400.0,1582855680.0,20200227 20:30,20200227 21:08,16
920,138406,138,0,39554,70,1582828320.0,1582830420.0,20200227 13:32,20200227 14:07,1
921,139261,147,418,36035,61,1582800300.0,1582802160.0,20200227 05:45,20200227 06:16,PO
922,138655,752,101,37827,70,1582802700.0,1582804740.0,20200227 06:25,20200227 06:59,10G
923,139575,726,173,5020,20,1582843620.0,1582844160.0,20200227 17:47,20200227 17:56,34
924,138536,138,962,29753,32,1582846140.0,1582847040.0,20200227 18:29,20200227 18:44,10A
925,139247,103,406,61477,80,1582824000.0,1582826400.0,20200227 12:20,20200227 13:00,19
926,138369,118,418,0,97,1582835220.0,1582840920.0,20200227 15:27,20200227 17:02,PO
927,140018,139,0,11403,9,1582819200.0,1582819440.0,20200227 11:00,20200227 11:04,8
928,138356,112,0,30937,58,1582819140.0,1582820880.0,20200227 10:59,20200227 11:28,1
929,138422,135,0,40705,65,1582851780.0,1582853760.0,20200227 20:03,20200227 20:36,1
930,138729,117,327,32967,58,1582838280.0,1582840020.0,20200227 16:18,20200227 16:47,13
931,139642,503,117,73536,111,1582812120.0,1582815480.0,20200227 09:02,20200227 09:58,4
932,139277,145,98,19887,40,1582834860.0,1582836060.0,20200227 15:21,20200227 15:41,2
933,138623,140,761,62032,79,1582845600.0,1582847940.0,20200227 18:20,20200227 18:59,10C
934,140045,139,532,51144,51,1582831740.0,1582833240.0,20200227 14:29,20200227 14:54,8
935,138384,126,0,40603,61,1582801800.0,1582803660.0,20200227 06:10,20200227 06:41,1
936,140120,149,0,36050,69,1582838040.0,1582840080.0,20200227 16:14,20200227 16:48,9
937,139144,149,376,49564,74,1582849680.0,1582851900.0,20200227 19:28,20200227 20:05,16
938,139439,110,418,49561,61,1582800900.0,1582802700.0,20200227 05:55,20200227 06:25,PO
939,140384,718,65,8239,22,1582812780.0,1582813440.0,20200227 09:13,20200227 09:24,33
940,138373,138,375,29490,74,1582841580.0,1582843800.0,20200227 17:13,20200227 17:50,1
941,139558,726,146,4922,13,1582825440.0,1582825800.0,20200227 12:44,20200227 12:50,34
942,140315,703,255,8145,50,1582837260.0,1582838700.0,20200227 16:01,20200227 16:25,33
943,140352,703,207,9053,31,1582833600.0,1582834500.0,20200227 15:00,20200227 15:15,33
944,,118,0,0,2403,1582848000.0,1582870380.0,20200227 19:00,20200228 01:13,U
945,138345,752,375,31158,58,1582804800.0,1582806540.0,20200227 07:00,20200227 07:29,1
946,138844,141,64,9550,23,1582831020.0,1582831680.0,20200227 14:17,20200227 14:28,14
947,140425,703,0,8210,54,1582843740.0,1582844820.0,20200227 17:49,20200227 18:07,33
948,138804,142,0,9600,20,1582836240.0,1582836780.0,20200227 15:44,20200227 15:53,14
949,140245,718,102,8949,34,1582820700.0,1582821660.0,20200227 11:25,20200227 11:41,33
950,139727,150,0,72120,119,1582841580.0,1582845180.0,20200227 17:13,20200227 18:13,4
951,139503,726,349,5197,11,1582810020.0,1582810320.0,20200227 08:27,20200227 08:32,34
952,138658,119,477,11465,138,1582808100.0,1582811640.0,20200227 07:55,20200227 08:54,10G
953,138743,117,133,34781,70,1582829100.0,1582831200.0,20200227 13:45,20200227 14:20,13
954,140448,727,0,8187,29,1582824780.0,1582825620.0,20200227 12:33,20200227 12:47,33
955,140475,727,523,8262,21,1582852020.0,1582852620.0,20200227 20:07,20200227 20:17,33
956,140336,730,439,8974,25,1582854300.0,1582855020.0,20200227 20:45,20200227 20:57,33
957,140241,718,107,8696,30,1582813500.0,1582814340.0,20200227 09:25,20200227 09:39,33
958,140113,137,1116,36023,48,1582857720.0,1582859160.0,20200227 21:42,20200227 22:06,9
959,138814,142,58,58,1,1582847940.0,1582847940.0,20200227 18:59,20200227 18:59,14
960,139313,149,703,13759,30,1582808400.0,1582809300.0,20200227 08:00,20200227 08:15,21
961,139265,147,4,19894,40,1582808280.0,1582809480.0,20200227 07:58,20200227 08:18,2
