entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
907,139519,727,4413,5203,28,1583345460.0,1583346240.0,20200304 13:11,20200304 13:24,34
908,138945,144,137,5164,10,1583366040.0,1583366340.0,20200304 18:54,20200304 18:59,14
909,139344,506,346,9547,38,1583335500.0,1583336640.0,20200304 10:25,20200304 10:44,21
910,140234,722,56,8944,36,1583328060.0,1583329140.0,20200304 08:21,20200304 08:39,33
911,139511,727,0,4938,13,1583336760.0,1583337120.0,20200304 10:46,20200304 10:52,34
912,138743,135,1358,34781,60,1583347620.0,1583349420.0,20200304 13:47,20200304 14:17,13
913,140138,125,150,364,110,1583341440.0,1583344320.0,20200304 12:04,20200304 12:52,9
914,140953,141,1226,8682,18,1583370600.0,1583371140.0,20200304 20:10,20200304 20:19,14
915,138639,135,376,41228,65,1583328300.0,1583330220.0,20200304 08:25,20200304 08:57,10G
916,138768,141,0,9285,27,1583326380.0,1583327160.0,20200304 07:53,20200304 08:06,14
917,138532,122,376,30069,45,1583346120.0,1583347440.0,20200304 13:22,20200304 13:44,10A
918,138650,148,8335,37822,94,1583358180.0,1583361000.0,20200304 16:43,20200304 17:30,PO
919,140304,730,105,8577,27,1583344200.0,1583344980.0,20200304 12:50,20200304 13:03,33
920,138666,115,101,37861,69,1583329200.0,1583331240.0,20200304 08:40,20200304 09:14,10G
921,139522,727,403,4938,10,1583348820.0,1583349060.0,20200304 14:07,20200304 14:11,34
922,139712,132,0,91926,201,1583328480.0,1583333940.0,20200304 08:28,20200304 09:59,4
923,138765,143,0,9632,34,1583339880.0,1583340900.0,20200304 11:38,20200304 11:55,14
924,138818,141,62,9541,24,1583345340.0,1583346060.0,20200304 13:09,20200304 13:21,14
925,139155,125,357,53101,74,1583329800.0,1583332020.0,20200304 08:50,20200304 09:27,16
926,140117,130,377,35850,62,1583341080.0,1583343000.0,20200304 11:58,20200304 12:30,9
927,139353,751,346,9381,27,1583354640.0,1583355420.0,20200304 15:44,20200304 15:57,21
928,140049,110,124,52594,60,1583360220.0,1583362020.0,20200304 17:17,20200304 17:47,8
929,139731,150,97,72624,126,1583337540.0,1583341380.0,20200304 10:59,20200304 12:03,4
930,138790,142,0,9432,25,1583337000.0,1583337780.0,20200304 10:50,20200304 11:03,14
931,138407,125,0,40573,65,1583347680.0,1583349660.0,20200304 13:48,20200304 14:21,1
932,140045,110,432,51927,60,1583350200.0,1583352000.0,20200304 14:30,20200304 15:00,8
933,139270,148,365,20039,31,1583323200.0,1583324160.0,20200304 07:00,20200304 07:16,2
934,139696,111,418,87822,122,1583334780.0,1583338440.0,20200304 10:13,20200304 11:14,PO
935,139259,134,108,88524,123,1583338620.0,1583342460.0,20200304 11:17,20200304 12:21,19
936,138750,128,49167,399,51,1583366400.0,1583367840.0,20200304 19:00,20200304 19:24,13
937,139670,118,0,73174,120,1583356500.0,1583360100.0,20200304 16:15,20200304 17:15,4
938,139319,148,499,13689,47,1583340360.0,1583341740.0,20200304 11:46,20200304 12:09,21
939,138385,139,0,40610,70,1583321340.0,1583323440.0,20200304 06:29,20200304 07:04,1
940,138722,123,87,32980,45,1583328240.0,1583329560.0,20200304 08:24,20200304 08:46,13
941,138946,144,322,6376,13,1583367180.0,1583367540.0,20200304 19:13,20200304 19:19,14
942,139733,124,96,0,169,1583361240.0,1583366340.0,20200304 17:34,20200304 18:59,4
943,139312,148,370,13795,41,1583324700.0,1583325900.0,20200304 07:25,20200304 07:45,21
944,139735,118,0,72802,140,1583352240.0,1583356440.0,20200304 15:04,20200304 16:14,4
945,138985,142,317,7030,12,1583362080.0,1583362380.0,20200304 17:48,20200304 17:53,14
946,139358,503,231,9598,28,1583365020.0,1583365800.0,20200304 18:37,20200304 18:50,21
947,138728,135,49,33169,52,1583353140.0,1583354700.0,20200304 15:19,20200304 15:45,13
948,139139,117,418,65588,116,1583331600.0,1583335080.0,20200304 09:20,20200304 10:18,PO
949,139295,506,57,15005,35,1583341680.0,1583342700.0,20200304 12:08,20200304 12:25,2
950,140332,726,1716,1716,16,1583371500.0,1583371920.0,20200304 20:25,20200304 20:32,33
951,138633,148,425,30384,50,1583364840.0,1583366340.0,20200304 18:34,20200304 18:59,10G
952,140014,110,249,12458,36,1583327700.0,1583328780.0,20200304 08:15,20200304 08:33,8
953,138365,122,74,31122,59,1583349600.0,1583351340.0,20200304 14:20,20200304 14:49,1
954,139709,147,127,72517,130,1583324700.0,1583328600.0,20200304 07:25,20200304 08:30,4
955,139660,115,418,87822,143,1583350020.0,1583354340.0,20200304 14:27,20200304 15:39,PO
956,140228,730,293,9053,29,1583326080.0,1583326920.0,20200304 07:48,20200304 08:02,33
957,138930,143,322,7232,14,1583348220.0,1583348640.0,20200304 13:57,20200304 14:04,14
958,139733,124,416,416,155,1583366400.0,1583370420.0,20200304 19:00,20200304 20:07,PI
959,139642,752,83,73503,116,1583330280.0,1583333820.0,20200304 08:58,20200304 09:57,4
960,139549,727,39,4565,22,1583333760.0,1583334420.0,20200304 09:56,20200304 10:07,34
961,138775,141,58,9425,36,1583336460.0,1583337480.0,20200304 10:41,20200304 10:58,14
962,139996,106,11752,21351,76,1583355240.0,1583357520.0,20200304 15:54,20200304 16:32,7
963,138939,144,322,7018,14,1583358960.0,1583359320.0,20200304 16:56,20200304 17:02,14
964,139459,120,0,33389,55,1583333700.0,1583335380.0,20200304 09:55,20200304 10:23,28
965,140128,140,1603,371,130,1583334900.0,1583338200.0,20200304 10:15,20200304 11:10,9
966,140266,730,439,9038,29,1583337180.0,1583338020.0,20200304 10:53,20200304 11:07,33
967,138828,144,403,9024,53,1583352480.0,1583353440.0,20200304 15:08,20200304 15:24,14
968,138858,142,1115,9405,15,1583366400.0,1583366820.0,20200304 19:00,20200304 19:07,14
969,139527,727,0,5202,22,1583353980.0,1583354580.0,20200304 15:33,20200304 15:43,34
970,138943,144,322,7030,16,1583363760.0,1583364240.0,20200304 18:16,20200304 18:24,14
971,138760,143,0,9045,25,1583333640.0,1583334360.0,20200304 09:54,20200304 10:06,14
