entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
21,139173,150,0,53016,70,1583963460.0,1583965560.0,20200311 17:51,20200311 18:26,16
22,140309,726,73,8707,30,1583954040.0,1583954940.0,20200311 15:14,20200311 15:29,33
23,140047,136,432,51145,46,1583956440.0,1583957820.0,20200311 15:54,20200311 16:17,8
24,140012,136,420,12390,15,1583924580.0,1583925000.0,20200311 07:03,20200311 07:10,8
25,140292,729,100,8940,39,1583962800.0,1583963940.0,20200311 17:40,20200311 17:59,33
26,140335,703,290,8577,28,1583973540.0,1583974380.0,20200311 20:39,20200311 20:53,33
27,140478,729,523,8195,29,1583973000.0,1583973780.0,20200311 20:30,20200311 20:43,33
28,140469,718,0,8262,26,1583968740.0,1583969520.0,20200311 19:19,20200311 19:32,33
29,139522,727,0,5147,16,1583950080.0,1583950500.0,20200311 14:08,20200311 14:15,34
30,139561,727,4974,5020,15,1583947980.0,1583948400.0,20200311 13:33,20200311 13:40,34
31,138390,119,0,40492,72,1583932080.0,1583934240.0,20200311 09:08,20200311 09:44,1
32,138371,148,82,45394,81,1583957700.0,1583960100.0,20200311 16:15,20200311 16:55,1
33,139548,727,39,4565,16,1583933940.0,1583934420.0,20200311 09:39,20200311 09:47,34
34,140281,718,255,8410,27,1583962620.0,1583963400.0,20200311 17:37,20200311 17:50,33
35,139449,103,0,33340,57,1583949660.0,1583951340.0,20200311 14:01,20200311 14:29,28
36,140150,150,535,34774,58,1583959800.0,1583961540.0,20200311 16:50,20200311 17:19,9
37,139747,126,72,71571,159,1583940900.0,1583945640.0,20200311 11:35,20200311 12:54,4
38,138379,135,42,31125,67,1583976540.0,1583978460.0,20200311 21:29,20200311 22:01,1
39,140322,726,439,8150,22,1583967180.0,1583967840.0,20200311 18:53,20200311 19:04,33
40,140496,726,0,8026,93,1583980380.0,1583982600.0,20200311 22:33,20200311 23:10,33
41,140471,726,698,7695,20,1583969820.0,1583970360.0,20200311 19:37,20200311 19:46,33
42,139274,506,82,20083,50,1583937660.0,1583939160.0,20200311 10:41,20200311 11:06,2
43,139269,503,90,19892,43,1583944140.0,1583945400.0,20200311 12:29,20200311 12:50,2
44,138406,132,0,40277,83,1583947740.0,1583950260.0,20200311 13:29,20200311 14:11,1
45,140282,729,402,8937,32,1583944920.0,1583945880.0,20200311 12:42,20200311 12:58,33
46,138384,141,0,40257,61,1583921340.0,1583923260.0,20200311 06:09,20200311 06:41,1
47,139735,124,87,72802,130,1583953860.0,1583957760.0,20200311 15:11,20200311 16:16,4
48,139342,503,346,9857,19,1583930940.0,1583931480.0,20200311 08:49,20200311 08:58,21
49,140453,726,166,8262,27,1583953200.0,1583954040.0,20200311 15:00,20200311 15:14,33
50,138555,143,1645,26296,47,1583950560.0,1583951940.0,20200311 14:16,20200311 14:39,10A
51,138527,123,99,30069,45,1583920740.0,1583922240.0,20200311 05:59,20200311 06:24,10A
52,138404,137,0,40351,61,1583945340.0,1583947200.0,20200311 12:49,20200311 13:20,1
53,139513,727,4759,4865,16,1583940180.0,1583940960.0,20200311 11:23,20200311 11:36,34
