entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
772,139529,727,639,5197,13,1585339920.0,1585340280.0,20200327 16:12,20200327 16:18,34
773,139755,505,67884,416,238,1585353600.0,1585360740.0,20200327 20:00,20200327 21:59,4
774,138422,503,0,40582,66,1585353840.0,1585355820.0,20200327 20:04,20200327 20:37,1
775,138380,501,375,30509,68,1585362780.0,1585364820.0,20200327 22:33,20200327 23:07,1
776,138560,125,348,0,149,1585342980.0,1585346880.0,20200327 17:03,20200327 18:08,10A
777,140258,726,56,8754,35,1585319940.0,1585320900.0,20200327 10:39,20200327 10:55,33
778,139992,101,375,416,88,1585323780.0,1585325820.0,20200327 11:43,20200327 12:17,7
779,138979,143,54,4100,35,1585338120.0,1585339140.0,20200327 15:42,20200327 15:59,14
780,139104,138,64,25409,41,1585316340.0,1585317540.0,20200327 09:39,20200327 09:59,15
781,140109,139,49,36246,70,1585330020.0,1585332120.0,20200327 13:27,20200327 14:02,9
782,139101,138,64,25409,52,1585307280.0,1585308840.0,20200327 07:08,20200327 07:34,15
783,138765,136,3657,8945,10,1585323840.0,1585324080.0,20200327 11:44,20200327 11:48,14
784,138358,124,42,30014,74,1585324500.0,1585326660.0,20200327 11:55,20200327 12:31,1
785,138950,144,124,3907,16,1585329660.0,1585330140.0,20200327 13:21,20200327 13:29,14
786,139171,138,0,52883,69,1585331400.0,1585333440.0,20200327 13:50,20200327 14:24,16
787,139713,751,95,72600,120,1585312800.0,1585316400.0,20200327 08:40,20200327 09:40,4
788,140139,139,1358,34502,55,1585332120.0,1585333800.0,20200327 14:02,20200327 14:30,9
789,139106,110,64,25245,66,1585337280.0,1585339260.0,20200327 15:28,20200327 16:01,15
790,138882,143,151,416,184,1585353900.0,1585358880.0,20200327 20:05,20200327 21:28,14
791,138958,144,322,4100,32,1585335660.0,1585336500.0,20200327 15:01,20200327 15:15,14
792,138823,143,5228,9797,12,1585330560.0,1585330860.0,20200327 13:36,20200327 13:41,14
793,140432,726,681,7450,29,1585337220.0,1585338060.0,20200327 15:27,20200327 15:41,33
794,138769,144,3656,8947,10,1585311780.0,1585312020.0,20200327 08:23,20200327 08:27,14
795,139535,727,0,5197,28,1585346100.0,1585346940.0,20200327 17:55,20200327 18:09,34
796,139138,138,0,49564,57,1585346160.0,1585347840.0,20200327 17:56,20200327 18:24,16
797,139121,106,418,65588,95,1585300380.0,1585303260.0,20200327 05:13,20200327 06:01,PO
798,139692,115,0,28279,69,1585351500.0,1585353540.0,20200327 19:25,20200327 19:59,4
799,139352,120,287,9378,28,1585335960.0,1585336740.0,20200327 15:06,20200327 15:19,21
800,139525,727,0,5005,20,1585335360.0,1585336080.0,20200327 14:56,20200327 15:08,34
801,140340,726,1061,8863,38,1585357800.0,1585358880.0,20200327 21:10,20200327 21:28,33
802,139354,120,346,9854,28,1585340160.0,1585341000.0,20200327 16:16,20200327 16:30,21
803,140121,150,49,36186,76,1585348080.0,1585350300.0,20200327 18:28,20200327 19:05,9
804,139642,503,42,73585,117,1585313700.0,1585317240.0,20200327 08:55,20200327 09:54,4
805,138754,136,4816,9060,9,1585310040.0,1585310280.0,20200327 07:54,20200327 07:58,14
806,138793,143,5228,9030,8,1585325160.0,1585325400.0,20200327 12:06,20200327 12:10,14
807,138526,501,1006,30015,28,1585366920.0,1585367700.0,20200327 23:42,20200327 23:55,10A
808,139705,119,104,72802,134,1585318500.0,1585322520.0,20200327 10:15,20200327 11:22,4
809,139154,106,0,53121,60,1585310640.0,1585312440.0,20200327 08:04,20200327 08:34,16
810,138731,140,205,48635,67,1585328820.0,1585330860.0,20200327 13:07,20200327 13:41,13
811,139543,727,435,4922,24,1585311240.0,1585311960.0,20200327 08:14,20200327 08:26,34
812,139505,727,0,5187,21,1585314000.0,1585314600.0,20200327 09:00,20200327 09:10,34
813,138400,140,0,40492,73,1585315680.0,1585317900.0,20200327 09:28,20200327 10:05,1
814,138554,503,398,26368,47,1585364460.0,1585365840.0,20200327 23:01,20200327 23:24,10A
815,139704,503,77,72600,132,1585317300.0,1585321260.0,20200327 09:55,20200327 11:01,4
816,140470,726,460,8102,20,1585351800.0,1585352400.0,20200327 19:30,20200327 19:40,33
817,139999,135,416,2701,47,1585338900.0,1585340280.0,20200327 15:55,20200327 16:18,PO
818,139685,106,418,87822,136,1585344060.0,1585348140.0,20200327 17:21,20200327 18:29,PO
819,138660,131,108,37660,67,1585331100.0,1585333080.0,20200327 13:45,20200327 14:18,10G
820,138743,140,44,34781,64,1585330860.0,1585332780.0,20200327 13:41,20200327 14:13,13
